,Tweet_id,Retweet_count,Favorite_count,Jpg_url,img_num,p1_conf,p2_conf,p3_conf,p1_dog,p2_dog,p3_dog,Types_dog,Dog,Timestamp,Text,Expanded_urls,Rating_numerator,Rating_denominator,Name,Name_type,Type
1550,6.889162085324554e+17,983.0,3003.0,,,,,,,,,,,,,,,,,,
1551,6.88908934925697e+17,874.0,2310.0,,,,,,,,,,,,,,,,,,
1552,6.888981609582715e+17,890.0,2307.0,,,,,,,,,,,,,,,,,,
1553,6.888940738648842e+17,792.0,2462.0,,,,,,,,,,,,,,,,,,
1554,6.888285616675676e+17,420.0,1508.0,,,,,,,,,,,,,,,,,,
1555,6.888048354922332e+17,227.0,1043.0,,,,,,,,,,,,,,,,,,
1556,6.887897663436227e+17,759.0,2434.0,,,,,,,,,,,,,,,,,,
1557,6.885472108044984e+17,789.0,2862.0,,,,,,,,,,,,,,,,,,
1558,6.88519176466645e+17,825.0,2520.0,,,,,,,,,,,,,,,,,,
1559,6.883852800306708e+17,5035.0,10180.0,,,,,,,,,,,,,,,,,,
1560,6.882119564408013e+17,937.0,2426.0,,,,,,,,,,,,,,,,,,
1561,6.881794433537966e+17,669.0,2328.0,,,,,,,,,,,,,,,,,,
1562,6.881166551514358e+17,888.0,3093.0,,,,,,,,,,,,,,,,,,
1563,6.880641794214707e+17,408.0,1878.0,,,,,,,,,,,,,,,,,,
1564,6.878414467670139e+17,2872.0,6009.0,,,,,,,,,,,,,,,,,,
1565,6.878268412651725e+17,1292.0,2989.0,,,,,,,,,,,,,,,,,,
1566,6.878185043141591e+17,1080.0,2758.0,,,,,,,,,,,,,,,,,,
1567,6.878078016708977e+17,801.0,2625.0,,,,,,,,,,,,,,,,,,
1568,6.877321449915515e+17,750.0,1935.0,,,,,,,,,,,,,,,,,,
1569,6.877041803042734e+17,950.0,2660.0,,,,,,,,,,,,,,,,,,
1570,6.876648292644536e+17,576.0,2121.0,,,,,,,,,,,,,,,,,,
1571,6.874946528706683e+17,654.0,2104.0,,,,,,,,,,,,,,,,,,
1572,6.874807488619479e+17,281.0,1760.0,,,,,,,,,,,,,,,,,,
1573,6.874762544597156e+17,619.0,2187.0,,,,,,,,,,,,,,,,,,
1574,6.874605060016333e+17,614.0,2243.0,,,,,,,,,,,,,,,,,,
1575,6.873993933943112e+17,702.0,2081.0,,,,,,,,,,,,,,,,,,
1576,6.8731730631424e+17,10411.0,22073.0,,,,,,,,,,,,,,,,,,
1577,6.87312378585813e+17,2146.0,4777.0,,,,,,,,,,,,,,,,,,
1578,6.871279274949632e+17,2591.0,6004.0,,,,,,,,,,,,,,,,,,
1579,6.871244857119867e+17,577.0,2371.0,,,,,,,,,,,,,,,,,,
1580,6.871099253618565e+17,2803.0,6370.0,,,,,,,,,,,,,,,,,,
1581,6.87102708889813e+17,1124.0,2571.0,,,,,,,,,,,,,,,,,,
1582,6.87096057537364e+17,695.0,2449.0,,,,,,,,,,,,,,,,,,
1583,6.869471010167357e+17,3582.0,9433.0,,,,,,,,,,,,,,,,,,
1584,6.867600019611034e+17,1551.0,3852.0,,,,,,,,,,,,,,,,,,
1585,6.8674946067268e+17,1666.0,3812.0,,,,,,,,,,,,,,,,,,
1586,6.86730991906517e+17,1350.0,4543.0,,,,,,,,,,,,,,,,,,
1587,6.866830451439534e+17,912.0,3072.0,,,,,,,,,,,,,,,,,,
1588,6.866183496027628e+17,1544.0,4042.0,,,,,,,,,,,,,,,,,,
1589,6.866060699557356e+17,607.0,2071.0,,,,,,,,,,,,,,,,,,
1590,6.863940590788977e+17,769.0,1928.0,,,,,,,,,,,,,,,,,,
1591,6.863865218097725e+17,996.0,3553.0,,,,,,,,,,,,,,,,,,
1592,6.863770659862651e+17,637.0,2433.0,,,,,,,,,,,,,,,,,,
1593,6.863583564250931e+17,776.0,2398.0,,,,,,,,,,,,,,,,,,
1594,6.862867796793754e+17,1887.0,4392.0,,,,,,,,,,,,,,,,,,
1595,6.860502969345638e+17,836.0,2420.0,,,,,,,,,,,,,,,,,,
1596,6.860357801422971e+17,138.0,1274.0,,,,,,,,,,,,,,,,,,
1597,6.860340248008622e+17,1324.0,3424.0,,,,,,,,,,,,,,,,,,
1598,6.860079161308733e+17,472.0,2704.0,,,,,,,,,,,,,,,,,,
1599,6.860032071606108e+17,735.0,2009.0,,,,,,,,,,,,,,,,,,
1600,6.859732363587133e+17,611.0,2326.0,,,,,,,,,,,,,,,,,,
1601,6.859438072764129e+17,696.0,1801.0,,,,,,,,,,,,,,,,,,
1602,6.859067230146191e+17,3303.0,8277.0,,,,,,,,,,,,,,,,,,
1603,6.856810903889756e+17,140.0,2069.0,,,,,,,,,,,,,,,,,,
1604,6.856673791924142e+17,666.0,2579.0,,,,,,,,,,,,,,,,,,
1605,6.856634520320696e+17,1656.0,3557.0,,,,,,,,,,,,,,,,,,
1606,6.856419711641436e+17,885.0,3218.0,,,,,,,,,,,,,,,,,,
1607,6.855479360386662e+17,17465.0,35052.0,,,,,,,,,,,,,,,,,,
1608,6.855322923836662e+17,1298.0,3336.0,,,,,,,,,,,,,,,,,,
1609,6.853251128501248e+17,4535.0,10471.0,,,,,,,,,,,,,,,,,,
1610,6.853215861786706e+17,735.0,2910.0,,,,,,,,,,,,,,,,,,
1611,6.853152399031009e+17,1234.0,3676.0,,,,,,,,,,,,,,,,,,
1612,6.85307451701334e+17,496.0,2262.0,,,,,,,,,,,,,,,,,,
1613,6.852687536349676e+17,1371.0,3419.0,,,,,,,,,,,,,,,,,,
1614,6.851989975653458e+17,764.0,2566.0,,,,,,,,,,,,,,,,,,
1615,6.851692835723387e+17,1620.0,4489.0,,,,,,,,,,,,,,,,,,
1616,6.849698608084541e+17,421.0,2374.0,,,,,,,,,,,,,,,,,,
1617,6.849597985851105e+17,3487.0,7004.0,,,,,,,,,,,,,,,,,,
1618,6.849400491510702e+17,1191.0,3523.0,,,,,,,,,,,,,,,,,,
1619,6.84926975086035e+17,552.0,3849.0,,,,,,,,,,,,,,,,,,
1620,6.849146600810537e+17,1662.0,3848.0,,,,,,,,,,,,,,,,,,
1621,6.849021838763213e+17,605.0,2053.0,,,,,,,,,,,,,,,,,,
1622,6.848806199654113e+17,936.0,2305.0,,,,,,,,,,,,,,,,,,
1623,6.848309826592809e+17,24514.0,38551.0,,,,,,,,,,,,,,,,,,
1624,6.84800227459625e+17,1124.0,2979.0,,,,,,,,,,,,,,,,,,
1625,6.845948898588877e+17,4016.0,9843.0,,,,,,,,,,,,,,,,,,
1626,6.845881303269868e+17,1592.0,4489.0,,,,,,,,,,,,,,,,,,
1627,6.845675436133827e+17,1418.0,3312.0,,,,,,,,,,,,,,,,,,
1628,6.845384448576676e+17,1085.0,2915.0,,,,,,,,,,,,,,,,,,
1629,6.844810745593815e+17,1320.0,4249.0,,,,,,,,,,,,,,,,,,
1630,6.844600693716541e+17,628.0,2169.0,,,,,,,,,,,,,,,,,,
1631,6.842416370993234e+17,3727.0,8999.0,,,,,,,,,,,,,,,,,,
1632,6.842257444074947e+17,239.0,1369.0,,,,,,,,,,,,,,,,,,
1633,6.842228683355054e+17,1563.0,4225.0,,,,,,,,,,,,,,,,,,
1634,6.842003721189048e+17,1177.0,2394.0,,,,,,,,,,,,,,,,,,
1635,6.841950855887831e+17,595.0,2108.0,,,,,,,,,,,,,,,,,,
1636,6.84188786104873e+17,1343.0,3831.0,,,,,,,,,,,,,,,,,,
1637,6.841777011298755e+17,764.0,2215.0,,,,,,,,,,,,,,,,,,
1638,6.841478891872092e+17,1703.0,3265.0,,,,,,,,,,,,,,,,,,
1639,6.841228916303421e+17,539.0,2176.0,,,,,,,,,,,,,,,,,,
1640,6.840977588742103e+17,1621.0,4515.0,,,,,,,,,,,,,,,,,,
1641,6.838579205100503e+17,1262.0,4163.0,,,,,,,,,,,,,,,,,,
1642,6.838525781830779e+17,397.0,2111.0,,,,,,,,,,,,,,,,,,
1643,6.838499327516467e+17,1116.0,2896.0,,,,,,,,,,,,,,,,,,
1644,6.83834909291606e+17,1265.0,2880.0,,,,,,,,,,,,,,,,,,
1645,6.838285992841708e+17,1195.0,3053.0,,,,,,,,,,,,,,,,,,
1646,6.837734393337979e+17,1533.0,3684.0,,,,,,,,,,,,,,,,,,
1647,6.837426715092582e+17,3781.0,7162.0,,,,,,,,,,,,,,,,,,
1648,6.835159323633295e+17,3291.0,8058.0,,,,,,,,,,,,,,,,,,
1649,6.83498322573824e+17,1095.0,3469.0,,,,,,,,,,,,,,,,,,
1650,6.834812280880497e+17,1118.0,2878.0,,,,,,,,,,,,,,,,,,
1651,6.834627700299325e+17,761.0,2676.0,,,,,,,,,,,,,,,,,,
1652,6.834496954447995e+17,1837.0,4290.0,,,,,,,,,,,,,,,,,,
1653,6.833918525575619e+17,2702.0,8356.0,,,,,,,,,,,,,,,,,,
1654,6.833579731424748e+17,1059.0,3238.0,,,,,,,,,,,,,,,,,,
1655,6.831425536093184e+17,1173.0,3162.0,,,,,,,,,,,,,,,,,,
1656,6.831114078067466e+17,1034.0,3736.0,,,,,,,,,,,,,,,,,,
1657,6.830988158811546e+17,736.0,2361.0,,,,,,,,,,,,,,,,,,
1658,6.830788866205532e+17,634.0,2176.0,,,,,,,,,,,,,,,,,,
1659,6.830300662138184e+17,832.0,2370.0,,,,,,,,,,,,,,,,,,
1660,6.829620374298993e+17,15043.0,26239.0,,,,,,,,,,,,,,,,,,
1661,6.828089881787392e+17,210.0,1953.0,,,,,,,,,,,,,,,,,,
1662,6.827884415375606e+17,1258.0,2706.0,,,,,,,,,,,,,,,,,,
1663,6.827505461099684e+17,494.0,1674.0,,,,,,,,,,,,,,,,,,
1664,6.8269718622899e+17,397.0,1440.0,,,,,,,,,,,,,,,,,,
1665,6.826624319827722e+17,1207.0,3326.0,,,,,,,,,,,,,,,,,,
1666,6.82638830361514e+17,675.0,2266.0,,,,,,,,,,,,,,,,,,
1667,6.824294802043986e+17,1320.0,3769.0,,,,,,,,,,,,,,,,,,
1668,6.824067051420877e+17,2019.0,8319.0,,,,,,,,,,,,,,,,,,
1669,6.823939057368883e+17,773.0,2441.0,,,,,,,,,,,,,,,,,,
1670,6.823890783236628e+17,518.0,1828.0,,,,,,,,,,,,,,,,,,
1671,6.823037377051402e+17,1135.0,3389.0,,,,,,,,,,,,,,,,,,
1672,6.822595240409661e+17,1375.0,4578.0,,,,,,,,,,,,,,,,,,
1673,6.822426928274473e+17,1341.0,3566.0,,,,,,,,,,,,,,,,,,
1674,6.820880793022136e+17,11271.0,20108.0,,,,,,,,,,,,,,,,,,
1675,6.82059653698687e+17,1915.0,5442.0,,,,,,,,,,,,,,,,,,
1676,6.820473279394611e+17,1088.0,3525.0,,,,,,,,,,,,,,,,,,
1677,6.820320035842744e+17,2294.0,7223.0,,,,,,,,,,,,,,,,,,
1678,6.820031775965594e+17,1722.0,3464.0,,,,,,,,,,,,,,,,,,
1679,6.819811670971228e+17,1161.0,3043.0,,,,,,,,,,,,,,,,,,
1680,6.81891461017813e+17,951.0,2706.0,,,,,,,,,,,,,,,,,,
1681,6.816940855398728e+17,4581.0,14010.0,,,,,,,,,,,,,,,,,,
1682,6.81679526984872e+17,499.0,1923.0,,,,,,,,,,,,,,,,,,
1683,6.816540591751291e+17,1045.0,2903.0,,,,,,,,,,,,,,,,,,
1684,6.816107988678451e+17,533.0,2100.0,,,,,,,,,,,,,,,,,,
1685,6.815798356684554e+17,1489.0,3893.0,,,,,,,,,,,,,,,,,,
1686,6.815231776636764e+17,6620.0,15749.0,,,,,,,,,,,,,,,,,,
1687,6.81340665377194e+17,313.0,1803.0,,,,,,,,,,,,,,,,,,
1688,6.813394486558024e+17,4598.0,10202.0,,,,,,,,,,,,,,,,,,
1689,6.813201878707118e+17,863.0,2918.0,,,,,,,,,,,,,,,,,,
1690,6.813023630644142e+17,2072.0,4347.0,,,,,,,,,,,,,,,,,,
1691,6.81297372102656e+17,1091.0,3490.0,,,,,,,,,,,,,,,,,,
1692,6.812816572912804e+17,1258.0,3520.0,,,,,,,,,,,,,,,,,,
1693,6.81261549936341e+17,308.0,1597.0,,,,,,,,,,,,,,,,,,
1694,6.812424184532992e+17,624.0,1645.0,,,,,,,,,,,,,,,,,,
1695,6.812311097247007e+17,540.0,2629.0,,,,,,,,,,,,,,,,,,
1696,6.811934553647964e+17,1691.0,4077.0,,,,,,,,,,,,,,,,,,
1697,6.809707951375442e+17,749.0,2665.0,,,,,,,,,,,,,,,,,,
1698,6.809591106915901e+17,2243.0,4986.0,,,,,,,,,,,,,,,,,,
1699,6.809402463144305e+17,1225.0,3544.0,,,,,,,,,,,,,,,,,,
1700,6.809349825425613e+17,497.0,2285.0,,,,,,,,,,,,,,,,,,
1701,6.809134384246129e+17,705.0,2609.0,,,,,,,,,,,,,,,,,,
1702,6.808896485629911e+17,418.0,1945.0,,,,,,,,,,,,,,,,,,
1703,6.808363782430024e+17,1513.0,3766.0,,,,,,,,,,,,,,,,,,
1704,6.808055541980201e+17,751.0,2370.0,,,,,,,,,,,,,,,,,,
1705,6.808017471037932e+17,925.0,2600.0,,,,,,,,,,,,,,,,,,
1706,6.807984573014712e+17,1182.0,3134.0,,,,,,,,,,,,,,,,,,
1707,6.80609293079593e+17,816.0,2906.0,,,,,,,,,,,,,,,,,,
1708,6.805838949163049e+17,1514.0,3939.0,,,,,,,,,,,,,,,,,,
1709,6.804977661083812e+17,2162.0,4639.0,,,,,,,,,,,,,,,,,,
1710,6.804947266430689e+17,542.0,1879.0,,,,,,,,,,,,,,,,,,
1711,6.804730116449853e+17,844.0,2778.0,,,,,,,,,,,,,,,,,,
1712,6.804403747630776e+17,564.0,1583.0,,,,,,,,,,,,,,,,,,
1713,6.802214825811231e+17,329.0,1598.0,,,,,,,,,,,,,,,,,,
1714,6.802067033344082e+17,1323.0,3115.0,,,,,,,,,,,,,,,,,,
1715,6.801912572561367e+17,577.0,2356.0,,,,,,,,,,,,,,,,,,
1716,6.801761733016289e+17,1760.0,4263.0,,,,,,,,,,,,,,,,,,
1717,6.801610977400955e+17,828.0,2538.0,,,,,,,,,,,,,,,,,,
1718,6.801459703116431e+17,1972.0,3955.0,,,,,,,,,,,,,,,,,,
1719,6.801308813616865e+17,1078.0,2519.0,,,,,,,,,,,,,,,,,,
1720,6.801158233657426e+17,1028.0,2972.0,,,,,,,,,,,,,,,,,,
1721,6.801007258174095e+17,1554.0,3891.0,,,,,,,,,,,,,,,,,,
1722,6.80085611152339e+17,10034.0,13959.0,,,,,,,,,,,,,,,,,,
1723,6.80070545539371e+17,994.0,2818.0,,,,,,,,,,,,,,,,,,
1724,6.800554559518843e+17,8067.0,18278.0,,,,,,,,,,,,,,,,,,
1725,6.798770624091914e+17,726.0,2155.0,,,,,,,,,,,,,,,,,,
1726,6.798729693557146e+17,749.0,2365.0,,,,,,,,,,,,,,,,,,
1727,6.798621218957148e+17,706.0,2678.0,,,,,,,,,,,,,,,,,,
1728,6.798547238061793e+17,1402.0,3143.0,,,,,,,,,,,,,,,,,,
1729,6.798444907990917e+17,887.0,2593.0,,,,,,,,,,,,,,,,,,
1730,6.798284471878574e+17,15839.0,39726.0,,,,,,,,,,,,,,,,,,
1731,6.797779206012232e+17,1281.0,3390.0,,,,,,,,,,,,,,,,,,
1732,6.797362107980472e+17,918.0,2311.0,,,,,,,,,,,,,,,,,,
1733,6.797295939856998e+17,937.0,2367.0,,,,,,,,,,,,,,,,,,
1734,6.797220165812224e+17,539.0,1817.0,,,,,,,,,,,,,,,,,,
1735,6.795302801143726e+17,2347.0,5208.0,,,,,,,,,,,,,,,,,,
1736,6.795278020314849e+17,823.0,2892.0,,,,,,,,,,,,,,,,,,
1737,6.7951135187055e+17,1461.0,3711.0,,,,,,,,,,,,,,,,,,
1738,6.795033732724859e+17,1673.0,3484.0,,,,,,,,,,,,,,,,,,
1739,6.794759515169341e+17,728.0,2304.0,,,,,,,,,,,,,,,,,,
1740,6.794628231356867e+17,21324.0,34856.0,,,,,,,,,,,,,,,,,,
1741,6.794058452774625e+17,1364.0,2594.0,,,,,,,,,,,,,,,,,,
1742,6.791583739888763e+17,9193.0,23568.0,,,,,,,,,,,,,,,,,,
1743,6.791487632319857e+17,1163.0,3028.0,,,,,,,,,,,,,,,,,,
1744,6.791324357501952e+17,1314.0,3253.0,,,,,,,,,,,,,,,,,,
1745,6.791112166908314e+17,2893.0,6514.0,,,,,,,,,,,,,,,,,,
1746,6.790626142704681e+17,9299.0,18712.0,,,,,,,,,,,,,,,,,,
1747,6.790474851894395e+17,781.0,2460.0,,,,,,,,,,,,,,,,,,
1748,6.790010945304658e+17,1378.0,3075.0,,,,,,,,,,,,,,,,,,
1749,6.789917722955162e+17,1333.0,2537.0,,,,,,,,,,,,,,,,,,
1750,6.789692287042847e+17,528.0,1796.0,,,,,,,,,,,,,,,,,,
1751,6.78800283649069e+17,1018.0,2810.0,,,,,,,,,,,,,,,,,,
1752,6.787982768423608e+17,1350.0,3804.0,,,,,,,,,,,,,,,,,,
1753,6.787749286074696e+17,1043.0,3037.0,,,,,,,,,,,,,,,,,,
1754,6.787671403469414e+17,1553.0,3864.0,,,,,,,,,,,,,,,,,,
1755,6.78764513869611e+17,544.0,1788.0,,,,,,,,,,,,,,,,,,
1756,6.787552396301271e+17,3741.0,7802.0,,,,,,,,,,,,,,,,,,
1757,6.787400353620378e+17,1926.0,4099.0,,,,,,,,,,,,,,,,,,
1758,6.787081372984279e+17,2753.0,6082.0,,,,,,,,,,,,,,,,,,
1759,6.786758431834849e+17,1680.0,3155.0,,,,,,,,,,,,,,,,,,
1760,6.786434571461509e+17,489.0,2250.0,,,,,,,,,,,,,,,,,,
1761,6.784461515704279e+17,1785.0,4358.0,,,,,,,,,,,,,,,,,,
1762,6.784243121063936e+17,2880.0,5916.0,,,,,,,,,,,,,,,,,,
1763,6.784102103152476e+17,2072.0,4640.0,,,,,,,,,,,,,,,,,,
1764,6.783996521993093e+17,30742.0,61794.0,,,,,,,,,,,,,,,,,,
1765,6.783967962599752e+17,478.0,1731.0,,,,,,,,,,,,,,,,,,
1766,6.78389028614488e+17,473.0,2044.0,,,,,,,,,,,,,,,,,,
1767,6.783802368625787e+17,1020.0,2655.0,,,,,,,,,,,,,,,,,,
1768,6.783410753759478e+17,612.0,1896.0,,,,,,,,,,,,,,,,,,
1769,6.783344973608591e+17,304.0,1427.0,,,,,,,,,,,,,,,,,,
1770,6.782785861309481e+17,6857.0,12531.0,,,,,,,,,,,,,,,,,,
1771,6.782554641828618e+17,418.0,1726.0,,,,,,,,,,,,,,,,,,
1772,6.78023323247358e+17,439.0,2095.0,,,,,,,,,,,,,,,,,,
1773,6.780211157180293e+17,7148.0,15018.0,,,,,,,,,,,,,,,,,,
1774,6.779616701662249e+17,1879.0,3701.0,,,,,,,,,,,,,,,,,,
1775,6.779185315147039e+17,463.0,1476.0,,,,,,,,,,,,,,,,,,
1776,6.778951012182016e+17,2384.0,5275.0,,,,,,,,,,,,,,,,,,
1777,6.777165157943296e+17,1104.0,3323.0,,,,,,,,,,,,,,,,,,
1778,6.777000033270292e+17,1622.0,3689.0,,,,,,,,,,,,,,,,,,
1779,6.776984035481928e+17,363.0,1332.0,,,,,,,,,,,,,,,,,,
1780,6.77687604918272e+17,950.0,2681.0,,,,,,,,,,,,,,,,,,
1781,6.77673981332312e+17,1677.0,3603.0,,,,,,,,,,,,,,,,,,
1782,6.776623729207296e+17,1101.0,2134.0,,,,,,,,,,,,,,,,,,
1783,6.776440919293297e+17,886.0,2040.0,,,,,,,,,,,,,,,,,,
1784,6.775737433093857e+17,819.0,2322.0,,,,,,,,,,,,,,,,,,
1785,6.775657153276887e+17,513.0,1409.0,,,,,,,,,,,,,,,,,,
1786,6.77557565589463e+17,1322.0,2665.0,,,,,,,,,,,,,,,,,,
1787,6.775479285049672e+17,4076.0,7568.0,,,,,,,,,,,,,,,,,,
1788,6.775300728872059e+17,250.0,1161.0,,,,,,,,,,,,,,,,,,
1789,6.773357455483904e+17,2017.0,3328.0,,,,,,,,,,,,,,,,,,
1790,6.773346151667302e+17,328.0,1477.0,,,,,,,,,,,,,,,,,,
1791,6.77331501395157e+17,265.0,1189.0,,,,,,,,,,,,,,,,,,
1792,6.77328882937299e+17,1693.0,3938.0,,,,,,,,,,,,,,,,,,
1793,6.773148121253233e+17,611.0,1799.0,,,,,,,,,,,,,,,,,,
1794,6.773010331697889e+17,471.0,1362.0,,,,,,,,,,,,,,,,,,
1795,6.77269281705472e+17,790.0,2164.0,,,,,,,,,,,,,,,,,,
1796,6.77228873407443e+17,1840.0,3837.0,,,,,,,,,,,,,,,,,,
1797,6.771873001876111e+17,1033.0,2981.0,,,,,,,,,,,,,,,,,,
1798,6.769755325804093e+17,1203.0,3015.0,,,,,,,,,,,,,,,,,,
1799,6.769578600860959e+17,907.0,2395.0,,,,,,,,,,,,,,,,,,
1800,6.769496327742341e+17,448.0,1413.0,,,,,,,,,,,,,,,,,,
1801,6.769482364778578e+17,980.0,2354.0,,,,,,,,,,,,,,,,,,
1802,6.769468644790845e+17,426.0,1844.0,,,,,,,,,,,,,,,,,,
1803,6.769424280001126e+17,855.0,2261.0,,,,,,,,,,,,,,,,,,
1804,6.769365419361853e+17,5515.0,13809.0,,,,,,,,,,,,,,,,,,
1805,6.769169967606006e+17,2002.0,3231.0,,,,,,,,,,,,,,,,,,
1806,6.76897532954456e+17,817.0,2426.0,,,,,,,,,,,,,,,,,,
1807,6.768645016150426e+17,808.0,2294.0,,,,,,,,,,,,,,,,,,
1808,6.768219580430336e+17,17605.0,25124.0,,,,,,,,,,,,,,,,,,
1809,6.768196510667325e+17,741.0,1957.0,,,,,,,,,,,,,,,,,,
1810,6.768117467079188e+17,469.0,1536.0,,,,,,,,,,,,,,,,,,
1811,6.76776431406465e+17,2249.0,5405.0,,,,,,,,,,,,,,,,,,
1812,6.766175037626819e+17,1108.0,3149.0,,,,,,,,,,,,,,,,,,
1813,6.766139080529961e+17,219.0,1183.0,,,,,,,,,,,,,,,,,,
1814,6.766067850971996e+17,490.0,2039.0,,,,,,,,,,,,,,,,,,
1815,6.766033933145784e+17,440.0,1280.0,,,,,,,,,,,,,,,,,,
1816,6.765934082244035e+17,2410.0,4954.0,,,,,,,,,,,,,,,,,,
1817,6.765905729418936e+17,142.0,1001.0,,,,,,,,,,,,,,,,,,
1818,6.765883460978524e+17,896.0,2533.0,,,,,,,,,,,,,,,,,,
1819,6.76582956622721e+17,312.0,1310.0,,,,,,,,,,,,,,,,,,
1820,6.76575501977129e+17,1254.0,2807.0,,,,,,,,,,,,,,,,,,
1821,6.765337988766515e+17,621.0,2025.0,,,,,,,,,,,,,,,,,,
1822,6.764963751949804e+17,602.0,1641.0,,,,,,,,,,,,,,,,,,
1823,6.764706390841016e+17,5224.0,12616.0,,,,,,,,,,,,,,,,,,
1824,6.764400075702477e+17,748.0,1863.0,,,,,,,,,,,,,,,,,,
1825,6.764309333822956e+17,385.0,1526.0,,,,,,,,,,,,,,,,,,
1826,6.76263575653122e+17,609.0,2243.0,,,,,,,,,,,,,,,,,,
1827,6.762373653929083e+17,331.0,1335.0,,,,,,,,,,,,,,,,,,
1828,6.762196870390579e+17,31989.0,67100.0,,,,,,,,,,,,,,,,,,
1829,6.762159278144061e+17,661.0,1881.0,,,,,,,,,,,,,,,,,,
1830,6.761918324858102e+17,1145.0,2478.0,,,,,,,,,,,,,,,,,,
1831,6.761463419664384e+17,744.0,2077.0,,,,,,,,,,,,,,,,,,
1832,6.761219184167567e+17,1297.0,2335.0,,,,,,,,,,,,,,,,,,
1833,6.761019188134994e+17,1284.0,3042.0,,,,,,,,,,,,,,,,,,
1834,6.760987489766154e+17,1623.0,3279.0,,,,,,,,,,,,,,,,,,
1835,6.760894839185162e+17,483.0,1431.0,,,,,,,,,,,,,,,,,,
1836,6.758981307354767e+17,653.0,1774.0,,,,,,,,,,,,,,,,,,
1837,6.758915557696963e+17,976.0,2297.0,,,,,,,,,,,,,,,,,,
1838,6.75888385639252e+17,1067.0,2581.0,,,,,,,,,,,,,,,,,,
1839,6.758781999313715e+17,1570.0,4531.0,,,,,,,,,,,,,,,,,,
1840,6.758707210636698e+17,632.0,1783.0,,,,,,,,,,,,,,,,,,
1841,6.75853064436392e+17,1460.0,2927.0,,,,,,,,,,,,,,,,,,
1842,6.758490184471675e+17,172.0,1027.0,,,,,,,,,,,,,,,,,,
1843,6.758456573542154e+17,1000.0,2477.0,,,,,,,,,,,,,,,,,,
1844,6.75822767435051e+17,591.0,1652.0,,,,,,,,,,,,,,,,,,
1845,6.758209296672195e+17,260.0,1140.0,,,,,,,,,,,,,,,,,,
1846,6.757984427031224e+17,3787.0,11101.0,,,,,,,,,,,,,,,,,,
1847,6.757815629658685e+17,537.0,1750.0,,,,,,,,,,,,,,,,,,
1848,6.757403607531602e+17,388.0,1257.0,,,,,,,,,,,,,,,,,,
1849,6.757108909567508e+17,928.0,2046.0,,,,,,,,,,,,,,,,,,
1850,6.75707330206548e+17,771.0,2154.0,,,,,,,,,,,,,,,,,,
1851,6.75706639471788e+17,106.0,693.0,,,,,,,,,,,,,,,,,,
1852,6.755344944394895e+17,470.0,1953.0,,,,,,,,,,,,,,,,,,
1853,6.755314759457096e+17,428.0,1276.0,,,,,,,,,,,,,,,,,,
1854,6.755224035822182e+17,316.0,1122.0,,,,,,,,,,,,,,,,,,
1855,6.755178289094246e+17,507.0,1414.0,,,,,,,,,,,,,,,,,,
1856,6.755010759574897e+17,6485.0,18482.0,,,,,,,,,,,,,,,,,,
1857,6.754971033223864e+17,1443.0,3397.0,,,,,,,,,,,,,,,,,,
1858,6.754899716172964e+17,672.0,1406.0,,,,,,,,,,,,,,,,,,
1859,6.754834309022147e+17,1081.0,1985.0,,,,,,,,,,,,,,,,,,
1860,6.754327465174262e+17,627.0,1623.0,,,,,,,,,,,,,,,,,,
1861,6.753722404484547e+17,563.0,1838.0,,,,,,,,,,,,,,,,,,
1862,6.753626097392067e+17,262.0,1136.0,,,,,,,,,,,,,,,,,,
1863,6.75354435921576e+17,18963.0,35178.0,,,,,,,,,,,,,,,,,,
1864,6.75349384339542e+17,2532.0,4237.0,,,,,,,,,,,,,,,,,,
1865,6.753340601563013e+17,1436.0,3007.0,,,,,,,,,,,,,,,,,,
1866,6.751668236508488e+17,1795.0,3920.0,,,,,,,,,,,,,,,,,,
1867,6.751533761334272e+17,2734.0,6072.0,,,,,,,,,,,,,,,,,,
1868,6.751494091020124e+17,1878.0,4037.0,,,,,,,,,,,,,,,,,,
1869,6.751471058083062e+17,273.0,1026.0,,,,,,,,,,,,,,,,,,
1870,6.75146535592706e+17,349.0,1300.0,,,,,,,,,,,,,,,,,,
1871,6.751454769545667e+17,1011.0,2305.0,,,,,,,,,,,,,,,,,,
1872,6.75135153782571e+17,542.0,1398.0,,,,,,,,,,,,,,,,,,
1873,6.751138010968023e+17,877.0,2120.0,,,,,,,,,,,,,,,,,,
1874,6.751116880945275e+17,283.0,1042.0,,,,,,,,,,,,,,,,,,
1875,6.751092924758303e+17,1259.0,3006.0,,,,,,,,,,,,,,,,,,
1876,6.750472986746634e+17,366.0,1141.0,,,,,,,,,,,,,,,,,,
1877,6.750151415834132e+17,1335.0,2918.0,,,,,,,,,,,,,,,,,,
1878,6.750063122882683e+17,252.0,1057.0,,,,,,,,,,,,,,,,,,
1879,6.750031285682913e+17,517.0,1672.0,,,,,,,,,,,,,,,,,,
1880,6.749998076819087e+17,1232.0,2433.0,,,,,,,,,,,,,,,,,,
1881,6.748054134985277e+17,391.0,934.0,,,,,,,,,,,,,,,,,,
1882,6.748005202221548e+17,949.0,3240.0,,,,,,,,,,,,,,,,,,
1883,6.747933991411466e+17,1225.0,2697.0,,,,,,,,,,,,,,,,,,
